Date,Open,High,Low,Close,Adj Close,Volume
2023-01-13,206.000000,222.169998,202.699997,216.970001,216.970001,845700
2023-01-17,232.000000,239.669998,222.750000,235.919998,235.919998,1086300
2023-01-18,237.000000,242.029999,209.619995,221.190002,221.190002,1137800
2023-01-19,216.770004,227.869995,214.490005,221.449997,221.449997,494200
2023-01-20,224.190002,241.869995,219.029999,240.029999,240.029999,729900
2023-01-23,240.949997,250.500000,235.770004,250.220001,250.220001,727600
2023-01-24,247.000000,251.020004,241.850006,247.500000,247.500000,315700
2023-01-25,240.399994,247.520004,232.149994,245.839996,245.839996,374600
2023-01-26,253.029999,254.990005,236.990005,245.320007,245.320007,412300
2023-01-27,240.000000,262.100006,240.000000,258.359985,258.359985,629200
2023-01-30,252.350006,258.850006,239.419998,245.690002,245.690002,534000
2023-01-31,249.000000,257.760010,248.000000,251.729996,251.729996,378800
2023-02-01,251.000000,273.600006,244.250000,267.920013,267.920013,655400
2023-02-02,275.000000,302.899994,274.859985,292.130005,292.130005,1041500
2023-02-03,279.109985,303.399994,278.380005,284.760010,284.760010,630300
2023-02-06,274.309998,286.230011,271.160004,282.049988,282.049988,420600
2023-02-07,279.750000,287.329987,270.380005,283.869995,283.869995,501300
2023-02-08,282.429993,290.410004,271.660004,275.959991,275.959991,315600
2023-02-09,276.010010,277.609985,245.580002,249.039993,249.039993,726800
2023-02-10,246.000000,252.589996,241.009995,243.369995,243.369995,436200
2023-02-13,239.029999,250.649994,236.539993,249.250000,249.250000,289200
2023-02-14,251.020004,276.779999,244.000000,271.140015,271.140015,672800
2023-02-15,275.579987,299.730011,272.089996,298.399994,298.399994,708200
2023-02-16,296.000000,315.000000,282.839996,284.029999,284.029999,970700
2023-02-17,283.290009,297.410004,273.850006,294.049988,294.049988,552900
2023-02-21,286.239990,290.739990,267.540009,269.920013,269.920013,571500
2023-02-22,266.380005,273.480011,262.440002,268.579987,268.579987,421400
2023-02-23,270.950012,275.589996,261.589996,265.750000,265.750000,301500
2023-02-24,261.420013,262.049988,248.869995,255.800003,255.800003,503500
2023-02-27,263.589996,269.709991,255.830002,258.649994,258.649994,349300
2023-02-28,259.790009,269.750000,256.040009,262.269989,262.269989,400600
2023-03-01,263.880005,268.549988,253.339996,257.910004,257.910004,345200
2023-03-02,248.990005,253.869995,241.669998,252.889999,252.889999,492700
2023-03-03,240.199997,252.339996,236.850006,246.910004,246.910004,760400
2023-03-06,249.350006,252.039993,237.050003,237.449997,237.449997,476800
2023-03-07,236.000000,241.000000,230.929993,231.440002,231.440002,493600
2023-03-08,230.399994,234.940002,227.000000,232.720001,232.720001,470100
2023-03-09,230.350006,231.429993,210.110001,210.820007,210.820007,824200
2023-03-10,205.750000,207.580002,188.300003,192.009995,192.009995,1330300
2023-03-13,202.020004,229.619995,196.350006,223.160004,223.160004,1533000
2023-03-14,239.080002,244.410004,222.089996,229.470001,229.470001,1130400
2023-03-15,227.000000,234.979996,216.529999,227.550003,227.550003,689500
2023-03-16,225.179993,245.110001,223.270004,241.080002,241.080002,766800
2023-03-17,255.529999,274.000000,249.009995,267.660004,267.660004,2022400
2023-03-20,280.429993,281.730011,258.369995,263.959991,263.959991,1252400
2023-03-21,268.989990,278.929993,260.649994,273.380005,273.380005,881100
2023-03-22,276.000000,278.089996,246.009995,246.860001,246.860001,1113000
2023-03-23,249.009995,271.000000,248.039993,263.329987,263.329987,1125000
2023-03-24,259.140015,263.480011,247.309998,256.670013,256.670013,656500
2023-03-27,259.859985,260.209991,230.720001,238.960007,238.960007,1133100
2023-03-28,236.770004,248.539993,232.500000,248.259995,248.259995,672100
2023-03-29,257.799988,285.420013,255.449997,284.029999,284.029999,1010900
2023-03-30,287.899994,288.500000,274.570007,279.230011,279.230011,708100
2023-03-31,283.459991,295.399994,280.000000,292.320007,292.320007,1036500
2023-04-03,290.989990,301.000000,288.160004,297.390015,297.390015,765400
2023-04-04,299.579987,301.359985,285.739990,298.980011,298.980011,623500
2023-04-05,303.450012,307.000000,283.510010,290.839996,290.839996,812200
2023-04-06,286.510010,295.480011,278.369995,290.100006,290.100006,426000
2023-04-10,290.000000,312.940002,285.000000,312.779999,312.779999,1002600
2023-04-11,321.910004,337.820007,318.100006,332.350006,332.350006,1426700
2023-04-12,334.250000,335.750000,318.339996,322.829987,322.829987,881200
2023-04-13,330.420013,345.000000,327.000000,340.720001,340.720001,1113200
2023-04-14,342.850006,347.630005,324.609985,333.750000,333.750000,871600
2023-04-17,321.730011,322.470001,312.200012,313.029999,313.029999,770200
2023-04-18,325.000000,334.000000,324.000000,329.850006,329.850006,1000100
2023-04-19,319.880005,321.989990,312.899994,314.720001,314.720001,619700
